num_hours,date,name,counts,trend_name_raw,trend_name_clean,trend_name_clean_no_hash,trend_name_clean_no_dollar,trend_name_alnum,trend_name_token_count,trend_name_char_count,is_blank_raw,is_hashtag,has_special_chars,has_non_ascii,has_url_like,normalized_key_with_hash,normalized_key_no_hash,normalized_key_no_dollar,normalized_date
4,2024-05-24,Rick Carlisle,4521.0,Rick Carlisle,rick carlisle,rick carlisle,rick carlisle,rick carlisle,2,13,False,False,False,False,False,rick carlisle,rick carlisle,rick carlisle,2024-05-24
1,2024-05-24,#DifferentHere,4467.0,#DifferentHere,#differenthere,differenthere,differenthere,differenthere,1,13,False,True,True,False,False,#differenthere,differenthere,differenthere,2024-05-24
1,2024-05-24,#AEWRampage,4381.0,#AEWRampage,#aewrampage,aewrampage,aewrampage,aewrampage,1,10,False,True,True,False,False,#aewrampage,aewrampage,aewrampage,2024-05-24
1,2024-05-24,Rowan,4144.0,Rowan,rowan,rowan,rowan,rowan,1,5,False,False,False,False,False,rowan,rowan,rowan,2024-05-24
1,2024-05-24,#FridayFeeling,4139.0,#FridayFeeling,#fridayfeeling,fridayfeeling,fridayfeeling,fridayfeeling,1,13,False,True,True,False,False,#fridayfeeling,fridayfeeling,fridayfeeling,2024-05-24
2,2024-05-24,#FridayVibes,3970.0,#FridayVibes,#fridayvibes,fridayvibes,fridayvibes,fridayvibes,1,11,False,True,True,False,False,#fridayvibes,fridayvibes,fridayvibes,2024-05-24
1,2024-05-24,Tillman,3922.0,Tillman,tillman,tillman,tillman,tillman,1,7,False,False,False,False,False,tillman,tillman,tillman,2024-05-24
1,2024-05-24,Jrue,3809.0,Jrue,jrue,jrue,jrue,jrue,1,4,False,False,False,False,False,jrue,jrue,jrue,2024-05-24
1,2024-05-24,$JIRT,3732.0,$JIRT,$jirt,$jirt,jirt,jirt,1,5,False,False,True,False,False,$jirt,$jirt,jirt,2024-05-24
3,2024-05-24,Brissett,3704.0,Brissett,brissett,brissett,brissett,brissett,1,8,False,False,False,False,False,brissett,brissett,brissett,2024-05-24
2,2024-05-24,Chicago Sky,3698.0,Chicago Sky,chicago sky,chicago sky,chicago sky,chicago sky,2,11,False,False,False,False,False,chicago sky,chicago sky,chicago sky,2024-05-24
2,2024-05-24,Seguin,3637.0,Seguin,seguin,seguin,seguin,seguin,1,6,False,False,False,False,False,seguin,seguin,seguin,2024-05-24
1,2024-05-24,Wheel of Fortune,3432.0,Wheel of Fortune,wheel of fortune,wheel of fortune,wheel of fortune,wheel of fortune,3,16,False,False,False,False,False,wheel of fortune,wheel of fortune,wheel of fortune,2024-05-24
3,2024-05-24,Myles Turner,3422.0,Myles Turner,myles turner,myles turner,myles turner,myles turner,2,12,False,False,False,False,False,myles turner,myles turner,myles turner,2024-05-24
2,2024-05-24,#NIKKEGoldenCoinRush,3315.0,#NIKKEGoldenCoinRush,#nikkegoldencoinrush,nikkegoldencoinrush,nikkegoldencoinrush,nikkegoldencoinrush,1,19,False,True,True,False,False,#nikkegoldencoinrush,nikkegoldencoinrush,nikkegoldencoinrush,2024-05-24
1,2024-05-24,RSBN,3179.0,RSBN,rsbn,rsbn,rsbn,rsbn,1,4,False,False,False,False,False,rsbn,rsbn,rsbn,2024-05-24
1,2024-05-24,TWILY,3103.0,TWILY,twily,twily,twily,twily,1,5,False,False,False,False,False,twily,twily,twily,2024-05-24
2,2024-05-24,#Celtics,3028.0,#Celtics,#celtics,celtics,celtics,celtics,1,7,False,True,True,False,False,#celtics,celtics,celtics,2024-05-24
4,2024-05-24,Fundora,2962.0,Fundora,fundora,fundora,fundora,fundora,1,7,False,False,False,False,False,fundora,fundora,fundora,2024-05-24
3,2024-05-24,#bucciovertimechallenge,2907.0,#bucciovertimechallenge,#bucciovertimechallenge,bucciovertimechallenge,bucciovertimechallenge,bucciovertimechallenge,1,22,False,True,True,False,False,#bucciovertimechallenge,bucciovertimechallenge,bucciovertimechallenge,2024-05-24
1,2024-05-24,McGee,2788.0,McGee,mcgee,mcgee,mcgee,mcgee,1,5,False,False,False,False,False,mcgee,mcgee,mcgee,2024-05-24
1,2024-05-24,Ian Garry,2776.0,Ian Garry,ian garry,ian garry,ian garry,ian garry,2,9,False,False,False,False,False,ian garry,ian garry,ian garry,2024-05-24
1,2024-05-24,#greysanatomy,2576.0,#greysanatomy,#greysanatomy,greysanatomy,greysanatomy,greysanatomy,1,12,False,True,True,False,False,#greysanatomy,greysanatomy,greysanatomy,2024-05-24
1,2024-05-24,Hauser,2462.0,Hauser,hauser,hauser,hauser,hauser,1,6,False,False,False,False,False,hauser,hauser,hauser,2024-05-24
1,2024-05-24,Duff,2331.0,Duff,duff,duff,duff,duff,1,4,False,False,False,False,False,duff,duff,duff,2024-05-24
3,2024-05-24,Rich Paul,2261.0,Rich Paul,rich paul,rich paul,rich paul,rich paul,2,9,False,False,False,False,False,rich paul,rich paul,rich paul,2024-05-24
1,2024-05-24,#SummerHouse,2081.0,#SummerHouse,#summerhouse,summerhouse,summerhouse,summerhouse,1,11,False,True,True,False,False,#summerhouse,summerhouse,summerhouse,2024-05-24
1,2024-05-24,Kornet,2028.0,Kornet,kornet,kornet,kornet,kornet,1,6,False,False,False,False,False,kornet,kornet,kornet,2024-05-24
1,2024-05-24,$BROOT,1781.0,$BROOT,$broot,$broot,broot,broot,1,6,False,False,True,False,False,$broot,$broot,broot,2024-05-24
2,2024-05-24,Kakko,1673.0,Kakko,kakko,kakko,kakko,kakko,1,5,False,False,False,False,False,kakko,kakko,kakko,2024-05-24
1,2024-05-24,Chaz Lanier,1650.0,Chaz Lanier,chaz lanier,chaz lanier,chaz lanier,chaz lanier,2,11,False,False,False,False,False,chaz lanier,chaz lanier,chaz lanier,2024-05-24
1,2024-05-24,#JSFamilyVacation,1400.0,#JSFamilyVacation,#jsfamilyvacation,jsfamilyvacation,jsfamilyvacation,jsfamilyvacation,1,16,False,True,True,False,False,#jsfamilyvacation,jsfamilyvacation,jsfamilyvacation,2024-05-24
1,2024-05-24,Safaree,1359.0,Safaree,safaree,safaree,safaree,safaree,1,7,False,False,False,False,False,safaree,safaree,safaree,2024-05-24
1,2024-05-24,#NuralNetwork,1293.0,#NuralNetwork,#nuralnetwork,nuralnetwork,nuralnetwork,nuralnetwork,1,12,False,True,True,False,False,#nuralnetwork,nuralnetwork,nuralnetwork,2024-05-24
1,2024-05-24,#wheeloffortune,1170.0,#wheeloffortune,#wheeloffortune,wheeloffortune,wheeloffortune,wheeloffortune,1,14,False,True,True,False,False,#wheeloffortune,wheeloffortune,wheeloffortune,2024-05-24
1,2024-05-24,Billy Zane,1145.0,Billy Zane,billy zane,billy zane,billy zane,billy zane,2,10,False,False,False,False,False,billy zane,billy zane,billy zane,2024-05-24
1,2024-05-24,#ANIMALWELL,1078.0,#ANIMALWELL,#animalwell,animalwell,animalwell,animalwell,1,10,False,True,True,False,False,#animalwell,animalwell,animalwell,2024-05-24
18,2024-03-26,Diddy,1072529.0,Diddy,diddy,diddy,diddy,diddy,1,5,False,False,False,False,False,diddy,diddy,diddy,2024-03-26
7,2024-03-26,Ship,552838.0,Ship,ship,ship,ship,ship,1,4,False,False,False,False,False,ship,ship,ship,2024-03-26
5,2024-03-26,#Chapter27WithLalisa,491432.0,#Chapter27WithLalisa,#chapter27withlalisa,chapter27withlalisa,chapter27withlalisa,chapter27withlalisa,1,19,False,True,True,False,False,#chapter27withlalisa,chapter27withlalisa,chapter27withlalisa,2024-03-26
5,2024-03-26,#AllRounderLisaDay,463616.0,#AllRounderLisaDay,#allrounderlisaday,allrounderlisaday,allrounderlisaday,allrounderlisaday,1,17,False,True,True,False,False,#allrounderlisaday,allrounderlisaday,allrounderlisaday,2024-03-26
6,2024-03-26,Maria,308000.0,Maria,maria,maria,maria,maria,1,5,False,False,False,False,False,maria,maria,maria,2024-03-26
2,2024-03-26,Endrick,237462.0,Endrick,endrick,endrick,endrick,endrick,1,7,False,False,False,False,False,endrick,endrick,endrick,2024-03-26
1,2024-03-26,Mayor,237418.0,Mayor,mayor,mayor,mayor,mayor,1,5,False,False,False,False,False,mayor,mayor,mayor,2024-03-26
8,2024-03-26,Francis Scott,226063.0,Francis Scott,francis scott,francis scott,francis scott,francis scott,2,13,False,False,False,False,False,francis scott,francis scott,francis scott,2024-03-26
4,2024-03-26,The Baltimore,208173.0,The Baltimore,the baltimore,the baltimore,the baltimore,the baltimore,2,13,False,False,False,False,False,the baltimore,the baltimore,the baltimore,2024-03-26
12,2024-03-26,#WWERaw,181727.0,#WWERaw,#wweraw,wweraw,wweraw,wweraw,1,6,False,True,True,False,False,#wweraw,wweraw,wweraw,2024-03-26
1,2024-03-26,More Info,164657.0,More Info,more info,more info,more info,more info,2,9,False,False,False,False,False,more info,more info,more info,2024-03-26
1,2024-03-26,Cargo,120355.0,Cargo,cargo,cargo,cargo,cargo,1,5,False,False,False,False,False,cargo,cargo,cargo,2024-03-26
7,2024-03-26,Pete,109218.0,Pete,pete,pete,pete,pete,1,4,False,False,False,False,False,pete,pete,pete,2024-03-26
3,2024-03-26,Baltimore Maryland,104674.0,Baltimore Maryland,baltimore maryland,baltimore maryland,baltimore maryland,baltimore maryland,2,18,False,False,False,False,False,baltimore maryland,baltimore maryland,baltimore maryland,2024-03-26
10,2024-03-26,The Rock,97352.0,The Rock,the rock,the rock,the rock,the rock,2,8,False,False,False,False,False,the rock,the rock,the rock,2024-03-26
3,2024-03-26,Lamine,96123.0,Lamine,lamine,lamine,lamine,lamine,1,6,False,False,False,False,False,lamine,lamine,lamine,2024-03-26
1,2024-03-26,Julian Assange,91085.0,Julian Assange,julian assange,julian assange,julian assange,julian assange,2,14,False,False,False,False,False,julian assange,julian assange,julian assange,2024-03-26
3,2024-03-26,Drew,89525.0,Drew,drew,drew,drew,drew,1,4,False,False,False,False,False,drew,drew,drew,2024-03-26
1,2024-03-26,Lamine Yamal,87136.0,Lamine Yamal,lamine yamal,lamine yamal,lamine yamal,lamine yamal,2,12,False,False,False,False,False,lamine yamal,lamine yamal,lamine yamal,2024-03-26
5,2024-03-26,Epstein,84483.0,Epstein,epstein,epstein,epstein,epstein,1,7,False,False,False,False,False,epstein,epstein,epstein,2024-03-26
2,2024-03-26,Rachel,81703.0,Rachel,rachel,rachel,rachel,rachel,1,6,False,False,False,False,False,rachel,rachel,rachel,2024-03-26
1,2024-03-26,Feds,78502.0,Feds,feds,feds,feds,feds,1,4,False,False,False,False,False,feds,feds,feds,2024-03-26
1,2024-03-26,Grass,69792.0,Grass,grass,grass,grass,grass,1,5,False,False,False,False,False,grass,grass,grass,2024-03-26
2,2024-03-26,Homeland Security,63735.0,Homeland Security,homeland security,homeland security,homeland security,homeland security,2,17,False,False,False,False,False,homeland security,homeland security,homeland security,2024-03-26
10,2024-03-26,#TheBachelor,60067.0,#TheBachelor,#thebachelor,thebachelor,thebachelor,thebachelor,1,11,False,True,True,False,False,#thebachelor,thebachelor,thebachelor,2024-03-26
11,2024-03-26,Dali,59867.0,Dali,dali,dali,dali,dali,1,4,False,False,False,False,False,dali,dali,dali,2024-03-26
12,2024-03-26,Singapore,57925.0,Singapore,singapore,singapore,singapore,singapore,1,9,False,False,False,False,False,singapore,singapore,singapore,2024-03-26
6,2024-03-26,Joey,56350.0,Joey,joey,joey,joey,joey,1,4,False,False,False,False,False,joey,joey,joey,2024-03-26
9,2024-03-26,#baltimorebridge,55525.0,#baltimorebridge,#baltimorebridge,baltimorebridge,baltimorebridge,baltimorebridge,1,15,False,True,True,False,False,#baltimorebridge,baltimorebridge,baltimorebridge,2024-03-26
5,2024-03-26,RFK Jr.,55341.0,RFK Jr.,rfk jr,rfk jr,rfk jr,rfk jr,2,6,False,False,True,False,False,rfk jr,rfk jr,rfk jr,2024-03-26
5,2024-03-26,Kucoin,52157.0,Kucoin,kucoin,kucoin,kucoin,kucoin,1,6,False,False,False,False,False,kucoin,kucoin,kucoin,2024-03-26
11,2024-03-26,Daisy,50217.0,Daisy,daisy,daisy,daisy,daisy,1,5,False,False,False,False,False,daisy,daisy,daisy,2024-03-26
1,2024-03-26,Air Drop,48319.0,Air Drop,air drop,air drop,air drop,air drop,2,8,False,False,False,False,False,air drop,air drop,air drop,2024-03-26
9,2024-03-26,Iowa,48178.0,Iowa,iowa,iowa,iowa,iowa,1,4,False,False,False,False,False,iowa,iowa,iowa,2024-03-26
2,2024-03-26,Rosales,47786.0,Rosales,rosales,rosales,rosales,rosales,1,7,False,False,False,False,False,rosales,rosales,rosales,2024-03-26
2,2024-03-26,#REBIRTHDAY,47775.0,#REBIRTHDAY,#rebirthday,rebirthday,rebirthday,rebirthday,1,10,False,True,True,False,False,#rebirthday,rebirthday,rebirthday,2024-03-26
1,2024-03-26,Kennedy,47655.0,Kennedy,kennedy,kennedy,kennedy,kennedy,1,7,False,False,False,False,False,kennedy,kennedy,kennedy,2024-03-26
8,2024-03-26,Celtics,46108.0,Celtics,celtics,celtics,celtics,celtics,1,7,False,False,False,False,False,celtics,celtics,celtics,2024-03-26
3,2024-03-26,Tulsi,38538.0,Tulsi,tulsi,tulsi,tulsi,tulsi,1,5,False,False,False,False,False,tulsi,tulsi,tulsi,2024-03-26
7,2024-03-26,Bibles,37417.0,Bibles,bibles,bibles,bibles,bibles,1,6,False,False,False,False,False,bibles,bibles,bibles,2024-03-26
7,2024-03-26,Bad Boys,37254.0,Bad Boys,bad boys,bad boys,bad boys,bad boys,2,8,False,False,False,False,False,bad boys,bad boys,bad boys,2024-03-26
4,2024-03-26,CM Punk,35925.0,CM Punk,cm punk,cm punk,cm punk,cm punk,2,7,False,False,False,False,False,cm punk,cm punk,cm punk,2024-03-26
2,2024-03-26,Seth,35017.0,Seth,seth,seth,seth,seth,1,4,False,False,False,False,False,seth,seth,seth,2024-03-26
1,2024-03-26,Shohei,34843.0,Shohei,shohei,shohei,shohei,shohei,1,6,False,False,False,False,False,shohei,shohei,shohei,2024-03-26
6,2024-03-26,Mayday,33368.0,Mayday,mayday,mayday,mayday,mayday,1,6,False,False,False,False,False,mayday,mayday,mayday,2024-03-26
1,2024-03-26,Reward Program,32517.0,Reward Program,reward program,reward program,reward program,reward program,2,14,False,False,False,False,False,reward program,reward program,reward program,2024-03-26
6,2024-03-26,Nicole Shanahan,31128.0,Nicole Shanahan,nicole shanahan,nicole shanahan,nicole shanahan,nicole shanahan,2,15,False,False,False,False,False,nicole shanahan,nicole shanahan,nicole shanahan,2024-03-26
6,2024-03-26,Hawks,29230.0,Hawks,hawks,hawks,hawks,hawks,1,5,False,False,False,False,False,hawks,hawks,hawks,2024-03-26
5,2024-03-26,Good Tuesday,29001.0,Good Tuesday,good tuesday,good tuesday,good tuesday,good tuesday,2,12,False,False,False,False,False,good tuesday,good tuesday,good tuesday,2024-03-26
6,2024-03-26,Suns,21751.0,Suns,suns,suns,suns,suns,1,4,False,False,False,False,False,suns,suns,suns,2024-03-26
4,2024-03-26,Alito,21238.0,Alito,alito,alito,alito,alito,1,5,False,False,False,False,False,alito,alito,alito,2024-03-26
7,2024-03-26,Patapsco River,21218.0,Patapsco River,patapsco river,patapsco river,patapsco river,patapsco river,2,14,False,False,False,False,False,patapsco river,patapsco river,patapsco river,2024-03-26
8,2024-03-26,Caitlin Clark,18877.0,Caitlin Clark,caitlin clark,caitlin clark,caitlin clark,caitlin clark,2,13,False,False,False,False,False,caitlin clark,caitlin clark,caitlin clark,2024-03-26
1,2024-03-26,Key Bridge,18784.0,Key Bridge,key bridge,key bridge,key bridge,key bridge,2,10,False,False,False,False,False,key bridge,key bridge,key bridge,2024-03-26
6,2024-03-26,Idaho,17679.0,Idaho,idaho,idaho,idaho,idaho,1,5,False,False,False,False,False,idaho,idaho,idaho,2024-03-26
7,2024-03-26,West Virginia,17344.0,West Virginia,west virginia,west virginia,west virginia,west virginia,2,13,False,False,False,False,False,west virginia,west virginia,west virginia,2024-03-26
3,2024-03-26,Antigua,17242.0,Antigua,antigua,antigua,antigua,antigua,1,7,False,False,False,False,False,antigua,antigua,antigua,2024-03-26
8,2024-03-26,Port of Baltimore,17078.0,Port of Baltimore,port of baltimore,port of baltimore,port of baltimore,port of baltimore,3,17,False,False,False,False,False,port of baltimore,port of baltimore,port of baltimore,2024-03-26
8,2024-03-26,#SouthParkXboxSweepstakes,16792.0,#SouthParkXboxSweepstakes,#southparkxboxsweepstakes,southparkxboxsweepstakes,southparkxboxsweepstakes,southparkxboxsweepstakes,1,24,False,True,True,False,False,#southparkxboxsweepstakes,southparkxboxsweepstakes,southparkxboxsweepstakes,2024-03-26
6,2024-03-26,Scaramucci,16614.0,Scaramucci,scaramucci,scaramucci,scaramucci,scaramucci,1,10,False,False,False,False,False,scaramucci,scaramucci,scaramucci,2024-03-26
5,2024-03-26,Baltimore Harbor,16453.0,Baltimore Harbor,baltimore harbor,baltimore harbor,baltimore harbor,baltimore harbor,2,16,False,False,False,False,False,baltimore harbor,baltimore harbor,baltimore harbor,2024-03-26
7,2024-03-26,Kelsey,15931.0,Kelsey,kelsey,kelsey,kelsey,kelsey,1,6,False,False,False,False,False,kelsey,kelsey,kelsey,2024-03-26
2,2024-03-26,Ippei,15569.0,Ippei,ippei,ippei,ippei,ippei,1,5,False,False,False,False,False,ippei,ippei,ippei,2024-03-26
6,2024-03-26,#tuesdayvibe,15507.0,#tuesdayvibe,#tuesdayvibe,tuesdayvibe,tuesdayvibe,tuesdayvibe,1,11,False,True,True,False,False,#tuesdayvibe,tuesdayvibe,tuesdayvibe,2024-03-26
4,2024-03-26,The Diddler,15244.0,The Diddler,the diddler,the diddler,the diddler,the diddler,2,11,False,False,False,False,False,the diddler,the diddler,the diddler,2024-03-26
1,2024-03-26,Cassie,14878.0,Cassie,cassie,cassie,cassie,cassie,1,6,False,False,False,False,False,cassie,cassie,cassie,2024-03-26
5,2024-03-26,Clippers,14552.0,Clippers,clippers,clippers,clippers,clippers,1,8,False,False,False,False,False,clippers,clippers,clippers,2024-03-26
3,2024-03-26,Lukaku,14185.0,Lukaku,lukaku,lukaku,lukaku,lukaku,1,6,False,False,False,False,False,lukaku,lukaku,lukaku,2024-03-26
2,2024-03-26,Paige,13559.0,Paige,paige,paige,paige,paige,1,5,False,False,False,False,False,paige,paige,paige,2024-03-26
7,2024-03-26,Jenn,13199.0,Jenn,jenn,jenn,jenn,jenn,1,4,False,False,False,False,False,jenn,jenn,jenn,2024-03-26
4,2024-03-26,HAPPY BIRTHDAY CHICA,11971.0,HAPPY BIRTHDAY CHICA,happy birthday chica,happy birthday chica,happy birthday chica,happy birthday chica,3,20,False,False,False,False,False,happy birthday chica,happy birthday chica,happy birthday chica,2024-03-26
1,2024-03-26,#TuesdayVibe,11543.0,#TuesdayVibe,#tuesdayvibe,tuesdayvibe,tuesdayvibe,tuesdayvibe,1,11,False,True,True,False,False,#tuesdayvibe,tuesdayvibe,tuesdayvibe,2024-03-26
2,2024-03-26,$DJT,10425.0,$DJT,$djt,$djt,djt,djt,1,4,False,False,True,False,False,$djt,$djt,djt,2024-03-26
3,2024-03-26,Cape Verde,9553.0,Cape Verde,cape verde,cape verde,cape verde,cape verde,2,10,False,False,False,False,False,cape verde,cape verde,cape verde,2024-03-26
4,2024-03-26,Jhene,9322.0,Jhene,jhene,jhene,jhene,jhene,1,5,False,False,False,False,False,jhene,jhene,jhene,2024-03-26
4,2024-03-26,Habitat,9104.0,Habitat,habitat,habitat,habitat,habitat,1,7,False,False,False,False,False,habitat,habitat,habitat,2024-03-26
2,2024-03-26,Jontay Porter,8684.0,Jontay Porter,jontay porter,jontay porter,jontay porter,jontay porter,2,13,False,False,False,False,False,jontay porter,jontay porter,jontay porter,2024-03-26
5,2024-03-26,Praying for Baltimore,8640.0,Praying for Baltimore,praying for baltimore,praying for baltimore,praying for baltimore,praying for baltimore,3,21,False,False,False,False,False,praying for baltimore,praying for baltimore,praying for baltimore,2024-03-26
2,2024-03-26,Prayers for Baltimore,8608.0,Prayers for Baltimore,prayers for baltimore,prayers for baltimore,prayers for baltimore,prayers for baltimore,3,21,False,False,False,False,False,prayers for baltimore,prayers for baltimore,prayers for baltimore,2024-03-26
1,2024-03-26,#Maddow,8226.0,#Maddow,#maddow,maddow,maddow,maddow,1,6,False,True,True,False,False,#maddow,maddow,maddow,2024-03-26
5,2024-03-26,Dollar Tree,7886.0,Dollar Tree,dollar tree,dollar tree,dollar tree,dollar tree,2,11,False,False,False,False,False,dollar tree,dollar tree,dollar tree,2024-03-26
7,2024-03-26,East Palestine,7838.0,East Palestine,east palestine,east palestine,east palestine,east palestine,2,14,False,False,False,False,False,east palestine,east palestine,east palestine,2024-03-26
1,2024-03-26,Singaporean,7792.0,Singaporean,singaporean,singaporean,singaporean,singaporean,1,11,False,False,False,False,False,singaporean,singaporean,singaporean,2024-03-26
1,2024-03-26,Ride or Die,7300.0,Ride or Die,ride or die,ride or die,ride or die,ride or die,3,11,False,False,False,False,False,ride or die,ride or die,ride or die,2024-03-26
6,2024-03-26,Krispy Kreme,7256.0,Krispy Kreme,krispy kreme,krispy kreme,krispy kreme,krispy kreme,2,12,False,False,False,False,False,krispy kreme,krispy kreme,krispy kreme,2024-03-26
1,2024-03-26,Cesar Conde,7202.0,Cesar Conde,cesar conde,cesar conde,cesar conde,cesar conde,2,11,False,False,False,False,False,cesar conde,cesar conde,cesar conde,2024-03-26
4,2024-03-26,Mayor Pete,7072.0,Mayor Pete,mayor pete,mayor pete,mayor pete,mayor pete,2,10,False,False,False,False,False,mayor pete,mayor pete,mayor pete,2024-03-26
6,2024-03-26,Crowder,6981.0,Crowder,crowder,crowder,crowder,crowder,1,7,False,False,False,False,False,crowder,crowder,crowder,2024-03-26
1,2024-03-26,Donte,6438.0,Donte,donte,donte,donte,donte,1,5,False,False,False,False,False,donte,donte,donte,2024-03-26
1,2024-03-26,Puff Daddy,5990.0,Puff Daddy,puff daddy,puff daddy,puff daddy,puff daddy,2,10,False,False,False,False,False,puff daddy,puff daddy,puff daddy,2024-03-26
4,2024-03-26,Tink,5822.0,Tink,tink,tink,tink,tink,1,4,False,False,False,False,False,tink,tink,tink,2024-03-26
1,2024-03-26,Sri Lanka,5817.0,Sri Lanka,sri lanka,sri lanka,sri lanka,sri lanka,2,9,False,False,False,False,False,sri lanka,sri lanka,sri lanka,2024-03-26
5,2024-03-26,Anthony Mackie,5699.0,Anthony Mackie,anthony mackie,anthony mackie,anthony mackie,anthony mackie,2,14,False,False,False,False,False,anthony mackie,anthony mackie,anthony mackie,2024-03-26
1,2024-03-26,Syracuse,5662.0,Syracuse,syracuse,syracuse,syracuse,syracuse,1,8,False,False,False,False,False,syracuse,syracuse,syracuse,2024-03-26
1,2024-03-26,$SCPT,5639.0,$SCPT,$scpt,$scpt,scpt,scpt,1,5,False,False,True,False,False,$scpt,$scpt,scpt,2024-03-26
3,2024-03-26,Pete Buttigieg,5601.0,Pete Buttigieg,pete buttigieg,pete buttigieg,pete buttigieg,pete buttigieg,2,14,False,False,False,False,False,pete buttigieg,pete buttigieg,pete buttigieg,2024-03-26
1,2024-03-26,RIDE OR DIE,5561.0,RIDE OR DIE,ride or die,ride or die,ride or die,ride or die,3,11,False,False,False,False,False,ride or die,ride or die,ride or die,2024-03-26
5,2024-03-26,I-695,5546.0,I-695,i 695,i 695,i 695,i 695,2,5,False,False,True,False,False,i 695,i 695,i 695,2024-03-26
1,2024-03-26,God Bless the USA,5420.0,God Bless the USA,god bless the usa,god bless the usa,god bless the usa,god bless the usa,4,17,False,False,False,False,False,god bless the usa,god bless the usa,god bless the usa,2024-03-26
8,2024-03-26,#barbiehumana,4994.0,#barbiehumana,#barbiehumana,barbiehumana,barbiehumana,barbiehumana,1,12,False,True,True,False,False,#barbiehumana,barbiehumana,barbiehumana,2024-03-26
3,2024-03-26,$AEVO,4990.0,$AEVO,$aevo,$aevo,aevo,aevo,1,5,False,False,True,False,False,$aevo,$aevo,aevo,2024-03-26
1,2024-03-26,Christmas Day,4298.0,Christmas Day,christmas day,christmas day,christmas day,christmas day,2,13,False,False,False,False,False,christmas day,christmas day,christmas day,2024-03-26
3,2024-03-26,#SCOTUS,4293.0,#SCOTUS,#scotus,scotus,scotus,scotus,1,6,False,True,True,False,False,#scotus,scotus,scotus,2024-03-26
2,2024-03-26,Joe Buden,4235.0,Joe Buden,joe buden,joe buden,joe buden,joe buden,2,9,False,False,False,False,False,joe buden,joe buden,joe buden,2024-03-26
1,2024-03-26,Lara Logan,3881.0,Lara Logan,lara logan,lara logan,lara logan,lara logan,2,10,False,False,False,False,False,lara logan,lara logan,lara logan,2024-03-26
2,2024-03-26,Cordarrelle Patterson,3863.0,Cordarrelle Patterson,cordarrelle patterson,cordarrelle patterson,cordarrelle patterson,cordarrelle patterson,2,21,False,False,False,False,False,cordarrelle patterson,cordarrelle patterson,cordarrelle patterson,2024-03-26
2,2024-03-26,Juju Watkins,3343.0,Juju Watkins,juju watkins,juju watkins,juju watkins,juju watkins,2,12,False,False,False,False,False,juju watkins,juju watkins,juju watkins,2024-03-26
2,2024-03-26,Lee Greenwood,3108.0,Lee Greenwood,lee greenwood,lee greenwood,lee greenwood,lee greenwood,2,13,False,False,False,False,False,lee greenwood,lee greenwood,lee greenwood,2024-03-26
2,2024-03-26,#TuesdayFeeling,3107.0,#TuesdayFeeling,#tuesdayfeeling,tuesdayfeeling,tuesdayfeeling,tuesdayfeeling,1,14,False,True,True,False,False,#tuesdayfeeling,tuesdayfeeling,tuesdayfeeling,2024-03-26
1,2024-03-26,"Baltimore, MD",2772.0,"Baltimore, MD",baltimore md,baltimore md,baltimore md,baltimore md,2,12,False,False,True,False,False,baltimore md,baltimore md,baltimore md,2024-03-26
1,2024-03-26,port of baltimore,2723.0,port of baltimore,port of baltimore,port of baltimore,port of baltimore,port of baltimore,3,17,False,False,False,False,False,port of baltimore,port of baltimore,port of baltimore,2024-03-26
1,2024-03-26,mayor pete,2612.0,mayor pete,mayor pete,mayor pete,mayor pete,mayor pete,2,10,False,False,False,False,False,mayor pete,mayor pete,mayor pete,2024-03-26
1,2024-03-26,#AirMaxDay,2487.0,#AirMaxDay,#airmaxday,airmaxday,airmaxday,airmaxday,1,9,False,True,True,False,False,#airmaxday,airmaxday,airmaxday,2024-03-26
1,2024-03-26,Erin Hawley,2084.0,Erin Hawley,erin hawley,erin hawley,erin hawley,erin hawley,2,11,False,False,False,False,False,erin hawley,erin hawley,erin hawley,2024-03-26
2,2024-03-26,Bmore,2069.0,Bmore,bmore,bmore,bmore,bmore,1,5,False,False,False,False,False,bmore,bmore,bmore,2024-03-26
2,2024-03-26,Cherishing,1667.0,Cherishing,cherishing,cherishing,cherishing,cherishing,1,10,False,False,False,False,False,cherishing,cherishing,cherishing,2024-03-26
1,2024-03-26,#airmaxday,1659.0,#airmaxday,#airmaxday,airmaxday,airmaxday,airmaxday,1,9,False,True,True,False,False,#airmaxday,airmaxday,airmaxday,2024-03-26
2,2024-03-26,Ty Lue,1323.0,Ty Lue,ty lue,ty lue,ty lue,ty lue,2,6,False,False,False,False,False,ty lue,ty lue,ty lue,2024-03-26
1,2024-03-26,Star Spangled Banner,1117.0,Star Spangled Banner,star spangled banner,star spangled banner,star spangled banner,star spangled banner,3,20,False,False,False,False,False,star spangled banner,star spangled banner,star spangled banner,2024-03-26
5,2024-04-25,Hybe,525046.0,Hybe,hybe,hybe,hybe,hybe,1,4,False,False,False,False,False,hybe,hybe,hybe,2024-04-25
10,2024-04-25,Supreme Court,426984.0,Supreme Court,supreme court,supreme court,supreme court,supreme court,2,13,False,False,False,False,False,supreme court,supreme court,supreme court,2024-04-25
6,2024-04-25,NAMJOON,314025.0,NAMJOON,namjoon,namjoon,namjoon,namjoon,1,7,False,False,False,False,False,namjoon,namjoon,namjoon,2024-04-25
